,route_id,opt_dist,actu_dist,opt_time,actu_time,dwell_time,todest_time,inride_time,num_stops,stops_bool,dist_ratio,time_ratio,dwell_ratio,todest_ratio,inride_mph
174,17037.0,1847,1883.3661851011816,1391,195.0,0.0,165.0,195.0,0,0,0.9806908580026206,7.133333333333334,0.0,0.8461538461538461,21.605011046667883
175,17044.0,191,4924.964808997968,142,705.0,15.0,345.0,690.0,0,0,0.03878200300051703,0.20141843971631207,0.02127659574468085,0.5,15.966450405565096
176,17045.0,125,4827.759792665025,93,690.0,30.0,345.0,660.0,0,0,0.02589192614552129,0.13478260869565217,0.043478260869565216,0.5227272727272727,16.3627408948547
177,17048.0,213,4698.191498181579,160,600.0,60.0,300.0,540.0,0,0,0.045336593896277116,0.26666666666666666,0.1,0.5555555555555556,19.46217127767093
178,17049.0,1561,1399.9186190652972,1178,195.0,30.0,165.0,165.0,0,0,1.1150648178693803,6.041025641025641,0.15384615384615385,1.0,18.978993671102582
179,17051.0,696,659.9641452963047,533,135.0,15.0,120.0,120.0,0,0,1.0546027461651213,3.948148148148148,0.1111111111111111,1.0,12.302501626492631
180,17054.0,58,17399.015969504486,43,5505.0,2580.0,1545.0,2925.0,7,1,0.003333521855584101,0.007811080835603996,0.46866485013623976,0.5282051282051282,13.306172575324227
181,17055.0,1811,2152.7420874994914,1333,660.0,315.0,330.0,345.0,1,1,0.8412526565611765,2.0196969696969695,0.4772727272727273,0.9565217391304348,13.958130102061196
182,17061.0,1973,2841.629679362756,1445,630.0,45.0,510.0,585.0,0,0,0.6943198877492197,2.2936507936507935,0.07142857142857142,0.8717948717948718,10.865906145220043
183,17062.0,264,2795.345442033834,197,930.0,495.0,210.0,435.0,1,1,0.09444271038212694,0.2118279569892473,0.532258064516129,0.4827586206896552,14.374758696788886
184,17063.0,43,8198.346036109644,32,1665.0,150.0,765.0,1515.0,1,1,0.005244960362810541,0.01921921921921922,0.09009009009009009,0.504950495049505,12.105087908920863
185,17064.0,1798,1798.4672902931356,1341,315.0,45.0,270.0,270.0,0,0,0.9997401730375316,4.257142857142857,0.14285714285714285,1.0,14.90023489017899
186,17065.0,1884,17756.71164196646,1399,4650.0,1245.0,1860.0,3405.0,5,1,0.10610072619230512,0.3008602150537634,0.267741935483871,0.5462555066079295,11.665403389245363
187,17068.0,1625,1622.4035498659832,1204,195.0,15.0,180.0,180.0,0,0,1.001600372567128,6.174358974358975,0.07692307692307693,1.0,20.16232998242896
188,17069.0,236,15101.876319202407,180,1815.0,30.0,870.0,1785.0,0,0,0.01562719724435302,0.09917355371900827,0.01652892561983471,0.48739495798319327,18.925485273656378
189,17074.0,1874,1655.195601540068,1410,345.0,90.0,255.0,255.0,1,1,1.1321924721503287,4.086956521739131,0.2608695652173913,1.0,14.519895093760942
190,17075.0,1732,1778.8913633775426,1315,210.0,15.0,180.0,195.0,0,0,0.9736401197156239,6.261904761904762,0.07142857142857142,0.9230769230769231,20.40652946868595
191,17078.0,1757,1608.1594890358122,1310,180.0,0.0,165.0,180.0,0,0,1.0925533269423586,7.277777777777778,0.0,0.9166666666666666,19.98531270779872
192,17085.0,965,990.309402714111,734,390.0,120.0,255.0,270.0,1,1,0.9744429340519778,1.882051282051282,0.3076923076923077,0.9444444444444444,8.204676723360384
193,17098.0,808,742.5861206552366,603,150.0,15.0,135.0,135.0,0,0,1.0880892835527871,4.02,0.1,1.0,12.304597012877965
194,17101.0,783,739.9179340102239,592,165.0,45.0,120.0,120.0,0,0,1.058225465297589,3.587878787878788,0.2727272727272727,1.0,13.792933527540253
195,17102.0,633,607.7417856819479,476,105.0,15.0,90.0,90.0,0,0,1.0415607662877908,4.533333333333333,0.14285714285714285,1.0,15.105354556259742
196,17107.0,1816,1885.2729124420237,1338,195.0,15.0,180.0,180.0,0,0,0.9632557642000524,6.861538461538461,0.07692307692307693,1.0,23.429124381989226
197,17201.0,2101,2304.5245030667143,1556,300.0,30.0,240.0,270.0,0,0,0.9116848170649187,5.1866666666666665,0.1,0.8888888888888888,19.092900155148353
198,17203.0,654,653.9686978997436,506,75.0,0.0,60.0,75.0,0,0,1.0000478648295505,6.746666666666667,0.0,0.8,19.505183187731365
199,17207.0,151,4750.601425826922,105,585.0,15.0,300.0,570.0,0,0,0.031785449138940526,0.1794871794871795,0.02564102564102564,0.5263157894736842,18.6435269359461
200,17255.0,2139,2368.0076189747597,1601,1365.0,945.0,405.0,420.0,2,1,0.9032910126049722,1.172893772893773,0.6923076923076923,0.9642857142857143,12.61212134092714
201,17258.0,2015,1941.2707744272964,1475,210.0,30.0,180.0,180.0,0,0,1.0379798771732165,7.023809523809524,0.14285714285714285,1.0,24.12503470081887
202,17264.0,922,3237.492815129329,698,585.0,45.0,345.0,540.0,0,0,0.2847882768083205,1.1931623931623931,0.07692307692307693,0.6388888888888888,13.411254033102594
203,17270.0,1079,1459.5690139339397,810,300.0,60.0,195.0,240.0,1,1,0.7392593222377326,2.7,0.2,0.8125,13.604034625122448
204,17280.0,2037,2306.2850636246385,1510,270.0,30.0,240.0,240.0,0,0,0.8832386039905142,5.592592592592593,0.1111111111111111,1.0,21.495922125935415
205,17295.0,438,467.22719779326735,347,75.0,15.0,60.0,60.0,0,0,0.9374454271255857,4.626666666666667,0.2,1.0,17.419320130527858
206,17299.0,757,660.1085245771303,568,165.0,30.0,135.0,135.0,0,0,1.146781130398125,3.4424242424242424,0.18181818181818182,1.0,10.937949355315302
207,17303.0,756,683.774105472092,579,135.0,30.0,105.0,105.0,0,0,1.1056282973425,4.288888888888889,0.2222222222222222,1.0,14.567253785664203
208,17307.0,812,723.0241115885462,613,150.0,30.0,120.0,120.0,0,0,1.123060748577203,4.086666666666667,0.2,1.0,13.47801296814069
209,17308.0,2018,2039.4730133312346,1495,210.0,15.0,195.0,195.0,0,0,0.9894712932258118,7.119047619047619,0.07142857142857142,1.0,23.395788525339345
210,17313.0,785,674.8578281666598,593,120.0,15.0,105.0,105.0,0,0,1.1632079635684984,4.941666666666666,0.125,1.0,14.377299715610745
211,17318.0,1379,1374.5920414894322,1042,195.0,30.0,165.0,165.0,0,0,1.003206739437973,5.343589743589743,0.15384615384615385,1.0,18.63563588660225
212,17380.0,304,17085.70797361973,228,1605.0,15.0,840.0,1590.0,0,0,0.017792648713730496,0.14205607476635515,0.009345794392523364,0.5283018867924528,24.037549430508758
213,17383.0,1892,1849.558454976299,1399,255.0,15.0,240.0,240.0,0,0,1.0229468524822833,5.486274509803922,0.058823529411764705,1.0,17.238963709477844
214,17384.0,4023,6832.784014807788,2979,735.0,30.0,615.0,705.0,0,0,0.588779038131673,4.053061224489796,0.04081632653061224,0.8723404255319149,21.68018138167962
215,17387.0,1729,1703.5274900931256,1283,225.0,15.0,210.0,210.0,0,0,1.0149528023791867,5.702222222222222,0.06666666666666667,1.0,18.146137065185318
216,17391.0,298,237.97012737172298,220,75.0,30.0,45.0,45.0,0,0,1.2522580178078693,2.933333333333333,0.4,1.0,11.829442149397822
217,17393.0,1839,1812.1763751590258,1386,210.0,15.0,195.0,195.0,0,0,1.0148018841922162,6.6,0.07142857142857142,1.0,20.788358054606313
218,17394.0,2122,2265.721045980056,1591,450.0,30.0,390.0,420.0,1,1,0.9365671929317811,3.5355555555555553,0.06666666666666667,0.9285714285714286,12.06733818236816
219,17396.0,200,1760.2582145055014,147,315.0,90.0,120.0,225.0,1,1,0.11361969417434861,0.4666666666666667,0.2857142857142857,0.5333333333333333,17.500408934915274
220,17397.0,21,3618.814040692215,15,1530.0,750.0,390.0,780.0,2,1,0.005803006113014603,0.00980392156862745,0.49019607843137253,0.5,10.378294718187234
221,17399.0,1978,2039.7799478321551,1463,225.0,15.0,210.0,210.0,0,0,0.9697124447674791,6.502222222222223,0.06666666666666667,1.0,21.727930269065055
222,17400.0,677,759.7873047452409,505,120.0,30.0,90.0,90.0,0,0,0.8910388417545358,4.208333333333333,0.25,1.0,18.884429038631325
223,17401.0,915,996.8378893933617,688,180.0,30.0,150.0,150.0,0,0,0.9179025092603922,3.8222222222222224,0.16666666666666666,1.0,14.865776988663912
224,17403.0,827,869.3534688579791,629,180.0,45.0,120.0,135.0,0,0,0.9512816473676508,3.4944444444444445,0.25,0.8888888888888888,14.405122582423465
225,17405.0,1785,1832.966650147639,1346,285.0,30.0,255.0,255.0,0,0,0.9738311386386788,4.722807017543859,0.10526315789473684,1.0,16.07935850345592
226,17407.0,979,983.7824712926017,757,150.0,15.0,135.0,135.0,0,0,0.9951386902774167,5.046666666666667,0.1,1.0,16.30120267654276
227,17408.0,1786,2052.934711324861,1345,480.0,180.0,285.0,300.0,2,1,0.8699740864371694,2.8020833333333335,0.375,0.95,15.307639243836782
228,17410.0,1628,1681.0041293017953,1219,225.0,30.0,195.0,195.0,0,0,0.9684687691256234,5.417777777777777,0.13333333333333333,1.0,19.283617317950554
229,17412.0,1958,1815.739685928323,1477,405.0,60.0,345.0,345.0,0,0,1.0783484081854742,3.6469135802469137,0.14814814814814814,1.0,11.773045603015952
230,17415.0,1031,987.6863928560766,771,135.0,0.0,120.0,135.0,0,0,1.0438536031853938,5.711111111111111,0.0,0.8888888888888888,16.365890367670165
231,17416.0,985,912.9616713037623,737,180.0,30.0,150.0,150.0,0,0,1.0789061917499372,4.094444444444444,0.16666666666666666,1.0,13.614936540041587
232,17419.0,1633,1453.2252224009574,1233,225.0,15.0,210.0,210.0,0,0,1.1237074438482608,5.48,0.06666666666666667,1.0,15.479893471417132
233,17437.0,1403,1887.5151211956054,1050,255.0,30.0,210.0,225.0,0,0,0.7433053034888008,4.117647058823529,0.11764705882352941,0.9333333333333333,18.765591445365768
234,17438.0,774,692.2875791592415,580,135.0,15.0,105.0,120.0,0,0,1.1180324814436151,4.296296296296297,0.1111111111111111,0.875,12.905048144370616
235,17439.0,1869,1785.2004605817133,1370,225.0,45.0,180.0,180.0,0,0,1.0469412490466086,6.088888888888889,0.2,1.0,22.185479546075875
236,17442.0,1990,2044.2945589293709,1480,270.0,45.0,210.0,225.0,1,1,0.9734409316445054,5.481481481481482,0.16666666666666666,0.9333333333333333,20.324285647339853
237,17443.0,1714,1609.9156698338545,1268,195.0,15.0,165.0,180.0,0,0,1.0646520386852854,6.5025641025641026,0.07692307692307693,0.9166666666666666,20.007137547100793
238,17446.0,2134,2227.4426091126543,1583,240.0,45.0,195.0,195.0,0,0,0.9580493752205455,6.595833333333333,0.1875,1.0,25.552079333479288
239,17447.0,1365,1335.938332958544,1010,180.0,0.0,165.0,180.0,0,0,1.021753748900293,5.611111111111111,0.0,0.9166666666666666,16.60229941404603
240,17450.0,1783,1598.9329952257563,1354,300.0,30.0,270.0,270.0,0,0,1.1151186480758408,4.513333333333334,0.1,1.0,13.247100645704828
241,17457.0,1814,1889.375368954079,1378,240.0,45.0,195.0,195.0,0,0,0.9601056676229428,5.741666666666666,0.1875,1.0,21.67394532219558
242,17458.0,2049,2159.446260201684,1514,390.0,60.0,330.0,330.0,0,0,0.9488543603806243,3.882051282051282,0.15384615384615385,1.0,14.638035506956227
243,17502.0,1527,1370.084731500266,1152,195.0,45.0,150.0,150.0,0,0,1.1145296089300325,5.907692307692308,0.23076923076923078,1.0,20.431982261881366
244,17506.0,125,5216.031374822252,97,1005.0,75.0,450.0,930.0,0,0,0.023964579776757894,0.09651741293532339,0.07462686567164178,0.4838709677419355,12.54618196085472
245,17507.0,131,5276.8584768600895,99,1110.0,135.0,480.0,975.0,0,0,0.024825376798422207,0.0891891891891892,0.12162162162162163,0.49230769230769234,12.106682873053753
246,17510.0,1874,3586.0295913513396,1415,420.0,45.0,285.0,375.0,0,0,0.5225835292936922,3.369047619047619,0.10714285714285714,0.76,21.391288090873243
247,17512.0,844,792.0882442538914,635,150.0,30.0,120.0,120.0,0,0,1.065537843949454,4.233333333333333,0.2,1.0,14.765448975844166
248,17513.0,1328,1216.3069828414632,994,150.0,15.0,120.0,135.0,0,0,1.091829627498813,6.626666666666667,0.1,0.8888888888888888,20.154116608869504
249,17515.0,1752,1772.9292466007362,1319,345.0,30.0,315.0,315.0,0,0,0.9881951033066525,3.8231884057971013,0.08695652173913043,1.0,12.590274123463654
250,17516.0,570,575.006308035579,437,165.0,30.0,135.0,135.0,0,0,0.991293472844355,2.6484848484848484,0.18181818181818182,1.0,9.527811931089689
251,17518.0,1605,1485.6190421018637,1199,195.0,15.0,180.0,180.0,0,0,1.0803577192503102,6.148717948717949,0.07692307692307693,1.0,18.462448111329685
252,17522.0,841,900.5610124238914,627,120.0,0.0,105.0,120.0,0,0,0.9338623240377897,5.225,0.0,0.875,16.78750792609583
253,17523.0,1738,1758.847361876557,1310,255.0,30.0,195.0,225.0,1,1,0.9881471454951529,5.137254901960785,0.11764705882352941,0.8666666666666667,17.486382300782868
254,17524.0,539,446.237213049351,405,105.0,15.0,75.0,90.0,0,0,1.2078777480630913,3.857142857142857,0.14285714285714285,0.8333333333333334,11.091176348429059
255,17525.0,1594,1543.436599516174,1203,210.0,30.0,180.0,180.0,0,0,1.0327602704896828,5.728571428571429,0.14285714285714285,1.0,19.180972594009503
256,17526.0,1742,1659.4969071648297,1277,180.0,0.0,165.0,180.0,0,0,1.049715725578617,7.094444444444444,0.0,0.9166666666666666,20.6233056195183
257,17528.0,82,2792.0855333243308,56,945.0,345.0,285.0,600.0,3,1,0.02936872779193431,0.05925925925925926,0.36507936507936506,0.475,10.409546354857548
258,17531.0,60,3352.344294804235,46,1710.0,1290.0,240.0,420.0,1,1,0.01789792298272985,0.026900584795321637,0.7543859649122807,0.5714285714285714,17.854745349569967
259,17548.0,1399,1615.75737863747,1033,195.0,15.0,165.0,180.0,0,0,0.8658478175601733,5.297435897435897,0.07692307692307693,0.9166666666666666,20.07973505871835
260,17554.0,272,302.96151930825295,209,60.0,0.0,45.0,60.0,0,0,0.8978037891447506,3.4833333333333334,0.0,0.75,11.295112350023391
261,17558.0,691,642.1457934491275,528,120.0,15.0,105.0,105.0,0,0,1.0760796178208445,4.4,0.125,1.0,13.680396297124679
262,17562.0,1252,1165.9748665640282,944,150.0,15.0,135.0,135.0,0,0,1.073779577847571,6.293333333333333,0.1,1.0,19.320117170457316
263,17563.0,1871,1942.5669898016477,1378,225.0,30.0,195.0,195.0,0,0,0.9631585473358861,6.124444444444444,0.13333333333333333,1.0,22.284132318804605
264,17573.0,2063,2164.9955846410458,1553,345.0,45.0,285.0,300.0,0,0,0.9528887793745979,4.501449275362319,0.13043478260869565,0.95,16.14321741035647
265,17576.0,634,626.218493314747,465,105.0,0.0,90.0,105.0,0,0,1.0124261847395521,4.428571428571429,0.0,0.8571428571428571,13.341078061290384
266,17611.0,2143,2362.897416762777,1612,420.0,45.0,360.0,375.0,0,0,0.9069373832301016,3.8380952380952382,0.10714285714285714,0.96,14.095092659875538
267,17612.0,1859,1790.7637398185334,1365,195.0,15.0,180.0,180.0,0,0,1.0381045576611805,7.0,0.07692307692307693,1.0,22.254616889720392
268,17620.0,598,627.6828857653795,448,105.0,15.0,90.0,90.0,0,0,0.9527103790169696,4.266666666666667,0.14285714285714285,1.0,15.600988383155647
269,17623.0,327,343.1054464572734,242,75.0,15.0,60.0,60.0,0,0,0.9530597761604493,3.2266666666666666,0.2,1.0,12.79177162330222
270,17631.0,854,906.4218379148438,645,150.0,30.0,120.0,120.0,0,0,0.9421661794519025,4.3,0.2,1.0,16.896760550876923
271,17642.0,1929,1992.4138590915682,1428,315.0,45.0,270.0,270.0,0,0,0.9681723459198976,4.533333333333333,0.14285714285714285,1.0,16.50707502946775
272,17652.0,1441,1417.3120657029694,1060,165.0,30.0,135.0,135.0,0,0,1.016713280631871,6.424242424242424,0.18181818181818182,1.0,23.484755942619262
273,17653.0,1565,4247.974051002363,1155,975.0,255.0,435.0,720.0,1,1,0.3684109133460263,1.1846153846153846,0.26153846153846155,0.6041666666666666,13.19786538006837
274,17654.0,1989,2071.0354057651034,1464,285.0,45.0,240.0,240.0,0,0,0.9603891823690011,5.136842105263158,0.15789473684210525,1.0,19.30325808571746
275,17657.0,1568,3496.894465347077,1158,660.0,120.0,375.0,540.0,1,1,0.44839786145629973,1.7545454545454546,0.18181818181818182,0.6944444444444444,14.485820565395356
276,17662.0,4,785.897219511336,3,225.0,75.0,75.0,150.0,1,1,0.005089724076752893,0.013333333333333334,0.3333333333333333,0.5,11.720032841424587
277,17663.0,31,335.59961530284073,23,225.0,165.0,30.0,60.0,0,0,0.09237197716101672,0.10222222222222223,0.7333333333333333,0.5,12.511936724258943
278,17668.0,1341,1366.511640309295,996,180.0,45.0,135.0,135.0,0,0,0.9813308283978315,5.533333333333333,0.25,1.0,22.642996656840552
279,17669.0,837,699.3096205167388,627,135.0,30.0,105.0,105.0,0,0,1.1968947308082476,4.644444444444445,0.2222222222222222,1.0,14.898225357321087
280,17670.0,1384,1390.2594705793517,1028,225.0,60.0,165.0,165.0,0,0,0.9954976242120162,4.568888888888889,0.26666666666666666,1.0,18.848042546168333
281,17671.0,1590,1566.7653658797021,1183,225.0,30.0,195.0,195.0,0,0,1.0148296832609982,5.257777777777778,0.13333333333333333,1.0,17.973128807953547
282,17674.0,1738,1628.423161815352,1292,195.0,30.0,165.0,165.0,0,0,1.06729014960859,6.625641025641026,0.15384615384615385,1.0,22.076878227825656
283,17677.0,1605,2081.118979827421,1181,330.0,90.0,225.0,240.0,0,0,0.7712197214851678,3.5787878787878786,0.2727272727272727,0.9375,19.39724287806313
284,17678.0,1662,2043.3608008663773,1221,300.0,45.0,255.0,255.0,0,0,0.8133659015555736,4.07,0.15,1.0,17.92500199956876
285,17679.0,1795,1691.4965549857502,1327,375.0,135.0,240.0,240.0,0,0,1.0611904556998177,3.538666666666667,0.36,1.0,15.765734598790935
286,17685.0,974,4321.351551856723,735,600.0,15.0,390.0,585.0,0,0,0.2253924468564722,1.225,0.025,0.6666666666666666,16.524109641727144
287,17691.0,2,4496.629770196221,1,1350.0,465.0,420.0,885.0,2,1,0.0004447775561279365,0.0007407407407407407,0.34444444444444444,0.4745762711864407,11.365752540274277
288,17697.0,368,342.4188094724507,276,60.0,15.0,45.0,45.0,0,0,1.0747073169460555,4.6,0.25,1.0,17.02156292580675
289,17700.0,1951,1899.640549802495,1457,195.0,0.0,180.0,195.0,0,0,1.0270364044412743,7.471794871794872,0.0,0.9230769230769231,21.791702212693302
290,17715.0,792,771.0987150689741,602,120.0,15.0,105.0,105.0,0,0,1.0271058484764253,5.016666666666667,0.125,1.0,16.427633901775152
291,17724.0,802,745.3725802311033,608,120.0,0.0,105.0,120.0,0,0,1.075971965257079,5.066666666666666,0.0,0.875,13.894614496851368
292,17725.0,243,233.08415834734984,179,60.0,15.0,45.0,45.0,0,0,1.0425418944082558,2.9833333333333334,0.25,1.0,11.586561714967129
293,17728.0,60,863.7652992144335,43,300.0,135.0,60.0,165.0,1,1,0.06946331376656141,0.14333333333333334,0.45,0.36363636363636365,11.710249384392332
294,17739.0,1894,4064.1902907084545,1429,765.0,105.0,525.0,660.0,1,1,0.4660214863290382,1.8679738562091504,0.13725490196078433,0.7954545454545454,13.774772468026319
295,17740.0,1851,1994.8806365845294,1374,225.0,15.0,210.0,210.0,0,0,0.9278750648305104,6.1066666666666665,0.06666666666666667,1.0,21.24965852953046
296,17741.0,1926,4152.768210877582,1442,720.0,90.0,450.0,630.0,2,1,0.46378702161972796,2.0027777777777778,0.125,0.7142857142857143,14.745227494667457
297,17743.0,647,607.0031315541066,486,90.0,0.0,75.0,90.0,0,0,1.0658923593087397,5.4,0.0,0.8333333333333334,15.086995389984928
298,17744.0,1725,1593.7366944868086,1276,240.0,15.0,225.0,225.0,0,0,1.082361977337454,5.316666666666666,0.0625,1.0,15.844859383845874
299,17747.0,1199,1379.1631956113497,906,435.0,225.0,165.0,210.0,1,1,0.8693677469173706,2.0827586206896553,0.5172413793103449,0.7857142857142857,14.690977708527871
300,17749.0,1035,1058.227027278385,776,195.0,45.0,150.0,150.0,0,0,0.9780509978675164,3.9794871794871796,0.23076923076923078,1.0,15.781269109334072
301,17750.0,952,887.0244764515323,720,135.0,15.0,120.0,120.0,0,0,1.0732511055482898,5.333333333333333,0.1111111111111111,1.0,16.535171102945757
302,17753.0,131,5112.554115916905,94,675.0,60.0,315.0,615.0,0,0,0.02562320066053833,0.13925925925925925,0.08888888888888889,0.5121951219512195,18.595897242372622
303,17756.0,822,841.328152985677,622,165.0,45.0,120.0,120.0,0,0,0.9770266180715742,3.7696969696969695,0.2727272727272727,1.0,15.683338321164836
304,17758.0,1633,1516.955151674885,1219,180.0,0.0,165.0,180.0,0,0,1.0764985360292219,6.772222222222222,0.0,0.9166666666666666,18.851875872153432
305,17761.0,1952,1971.699216189468,1473,330.0,75.0,255.0,255.0,0,0,0.9900090155599195,4.463636363636364,0.22727272727272727,1.0,17.296364096717134
306,17762.0,1740,1732.7682092437522,1317,255.0,30.0,225.0,225.0,0,0,1.004173547689569,5.1647058823529415,0.11764705882352941,1.0,17.227104524380973
307,17776.0,796,713.4649688364311,593,180.0,45.0,135.0,135.0,0,0,1.1156819672564622,3.2944444444444443,0.25,1.0,11.822061684362712
308,17778.0,1985,1910.0652068333252,1472,330.0,75.0,255.0,255.0,0,0,1.039231536650473,4.460606060606061,0.22727272727272727,1.0,16.75569123048525
309,17779.0,791,705.4307608093176,608,135.0,30.0,105.0,105.0,0,0,1.12130069164054,4.503703703703704,0.2222222222222222,1.0,15.028631296045667
310,17784.0,1880,1790.4096487801255,1396,195.0,15.0,180.0,180.0,0,0,1.0500390239076938,7.158974358974359,0.07692307692307693,1.0,22.2502164430123
311,17789.0,1938,1849.5244329333682,1421,270.0,45.0,225.0,225.0,0,0,1.0478369279644002,5.262962962962963,0.16666666666666666,1.0,18.38788971113764
312,17791.0,517,2403.321852002876,376,465.0,120.0,225.0,345.0,1,1,0.21511891949434217,0.8086021505376344,0.25806451612903225,0.6521739130434783,15.582860242374823
313,17793.0,975,917.2377496187785,735,150.0,30.0,120.0,120.0,0,0,1.062974131194697,4.9,0.2,1.0,17.09838176360192
314,17799.0,995,974.8563487853851,746,150.0,30.0,120.0,120.0,0,0,1.0206631994957132,4.973333333333334,0.2,1.0,18.172459673766497
315,17805.0,1998,1954.4537622670505,1500,315.0,30.0,285.0,285.0,0,0,1.022280515698892,4.761904761904762,0.09523809523809523,1.0,15.340336136721602
316,17806.0,40,962.6607344561278,30,270.0,120.0,75.0,150.0,0,0,0.041551502588914366,0.1111111111111111,0.4444444444444444,0.5,14.356095355561937
317,17807.0,1695,1739.6185391318727,1278,255.0,30.0,225.0,225.0,0,0,0.9743515384964,5.011764705882353,0.11764705882352941,1.0,17.29521019966956
318,17817.0,1986,1882.5651299912956,1451,180.0,15.0,165.0,165.0,0,0,1.054943581160022,8.061111111111112,0.08333333333333333,1.0,25.52233479928927
319,17827.0,1344,1337.1283886096808,1019,180.0,30.0,150.0,150.0,0,0,1.0051390812197654,5.661111111111111,0.16666666666666666,1.0,19.9405065174436
320,17829.0,1210,1155.5527856322083,921,180.0,30.0,150.0,150.0,0,0,1.0471178946083397,5.116666666666666,0.16666666666666666,1.0,17.232681655280746
321,17833.0,38,8997.400150557407,29,1470.0,345.0,540.0,1125.0,4,1,0.0042234422571108855,0.019727891156462583,0.23469387755102042,0.48,17.89035048247812
322,17835.0,621,611.9289322508134,453,150.0,30.0,120.0,120.0,0,0,1.0148237275132932,3.02,0.2,1.0,11.407069214242789
323,17839.0,683,726.2551179926833,518,390.0,285.0,105.0,105.0,0,0,0.940440876875006,1.3282051282051281,0.7307692307692307,1.0,15.472277368024315
324,17841.0,1981,2026.836285922978,1466,210.0,15.0,195.0,195.0,0,0,0.9773853042589944,6.980952380952381,0.07142857142857142,1.0,23.250826468884856
325,17842.0,1733,1763.7110034677655,1269,255.0,60.0,180.0,195.0,1,1,0.9825872813588041,4.976470588235294,0.23529411764705882,0.9230769230769231,20.23238816460094
326,17846.0,1788,3353.710112858882,1333,2805.0,2430.0,315.0,375.0,3,1,0.5331408916782653,0.475222816399287,0.8663101604278075,0.84,20.00546213295613
327,17847.0,1006,925.3430823096173,749,120.0,0.0,105.0,120.0,0,0,1.0871643385381629,6.241666666666666,0.0,0.875,17.249474621180628
328,17848.0,1607,1416.5675935831707,1216,300.0,90.0,210.0,210.0,0,0,1.134432276496694,4.053333333333334,0.3,1.0,15.089412918047325
329,17850.0,1843,1852.9134238781621,1384,210.0,0.0,195.0,210.0,0,0,0.9946498180916552,6.59047619047619,0.0,0.9285714285714286,19.737410259095316
330,17851.0,1699,4010.896319549219,1289,495.0,0.0,330.0,495.0,0,0,0.4235960904097738,2.604040404040404,0.0,0.6666666666666666,18.125524066772584
331,17852.0,1797,1804.0386373347503,1360,375.0,90.0,285.0,285.0,1,1,0.9960983998961636,3.6266666666666665,0.24,1.0,14.159741015437183
332,17853.0,647,727.9100352744115,486,120.0,15.0,105.0,105.0,0,0,0.8888461054889708,4.05,0.125,1.0,15.507534041016592
333,17857.0,1032,1256.6155193259335,781,360.0,135.0,210.0,225.0,1,1,0.8212535848304496,2.1694444444444443,0.375,0.9333333333333333,12.493215643559795
334,17858.0,1453,1424.40771195035,1080,240.0,30.0,210.0,210.0,0,0,1.020073106744487,4.5,0.125,1.0,15.172926605572458
335,17863.0,1403,1669.8059480200052,1037,240.0,60.0,180.0,180.0,0,0,0.840217392723763,4.320833333333334,0.25,1.0,20.751420652021505
336,17871.0,639,570.9911759555135,480,75.0,0.0,60.0,75.0,0,0,1.1191066112898829,6.4,0.0,0.8,17.030306681892355
337,17872.0,762,4001.0758668876897,580,510.0,15.0,300.0,495.0,0,0,0.1904487756171281,1.1372549019607843,0.029411764705882353,0.6060606060606061,18.081144746819696
338,17875.0,740,688.7847690764257,555,120.0,15.0,105.0,105.0,0,0,1.07435592832903,4.625,0.125,1.0,14.674001917503046
339,17878.0,2009,2099.557234208871,1479,270.0,45.0,225.0,225.0,0,0,0.956868413619125,5.477777777777778,0.16666666666666666,1.0,20.87370470884974
340,17879.0,2034,2659.3513901569404,1502,330.0,30.0,270.0,300.0,0,0,0.7648481533987745,4.551515151515152,0.09090909090909091,0.9,19.82936499565889
341,17884.0,1834,1837.2693812778084,1360,285.0,75.0,210.0,210.0,0,0,0.998220521546201,4.771929824561403,0.2631578947368421,1.0,19.57076842740753
342,17885.0,895,794.8840123044548,683,135.0,15.0,120.0,120.0,0,0,1.125950435718663,5.059259259259259,0.1111111111111111,1.0,14.817565354036061
343,17887.0,1759,1843.6733005605477,1292,240.0,45.0,195.0,195.0,0,0,0.9540735874762607,5.383333333333334,0.1875,1.0,21.149674630543135
344,17890.0,501,441.64932318902993,370,90.0,45.0,45.0,45.0,0,0,1.134384167924033,4.111111111111111,0.5,1.0,21.954289711432637
345,17891.0,2074,1983.8832905795198,1540,255.0,30.0,225.0,225.0,0,0,1.0454244006431224,6.03921568627451,0.11764705882352941,1.0,19.723679502350894
346,17904.0,1482,1492.9739724018123,1111,225.0,45.0,180.0,180.0,0,0,0.9926495889381394,4.937777777777778,0.2,1.0,18.553851099025056
347,17907.0,152,5340.265062653392,112,870.0,120.0,405.0,750.0,1,1,0.02846300665167292,0.12873563218390804,0.13793103448275862,0.54,15.92780337233584
348,17912.0,874,1016.9081237413728,643,225.0,15.0,210.0,210.0,0,0,0.8594680085595243,2.8577777777777778,0.06666666666666667,1.0,10.832202182485842
349,17920.0,347,290.1017456033665,257,60.0,0.0,45.0,60.0,0,0,1.196132064901209,4.283333333333333,0.0,0.75,10.815669980166579
350,17922.0,733,661.5457643673108,565,90.0,0.0,75.0,90.0,0,0,1.108011024303098,6.277777777777778,0.0,0.8333333333333334,16.44264646826458
351,17931.0,1997,1902.7770451530512,1463,180.0,15.0,165.0,165.0,0,0,1.0495186522703557,8.127777777777778,0.08333333333333333,1.0,25.796352020513133
